label,category,utterance2,utterance1
1,using_microwave_2,"{'user': 'Alien', 'text': 'Shoud I place the salmon in the microwave now? ', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Thanks for the help, I will open it up. ', 'intent': 'Inform_understanding'}"
1,using_microwave_2,"{'user': 'Human', 'text': 'Now close the microwave so that we can turn it on.', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Yes put it in the center.', 'intent': 'Yes-no_positive'}"
1,using_microwave_2,"{'user': 'Alien', 'text': 'It does not look like the microwave is on.', 'intent': 'Inform_observation'}","{'user': 'Alien', 'text': 'Will do, closing it now. ', 'intent': 'Inform_understanding'}"
1,using_microwave_2,"{'user': 'Human', 'text': 'The salmon looks all cooked inside so now turn off the microwave.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I see the button, will press it now. ', 'intent': 'Inform_understanding'}"
1,using_microwave_2,"{'user': 'Human', 'text': 'Now that the microwave is off, open it up.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Yes right in the same place from before.', 'intent': 'Yes-no_positive'}"
1,using_microwave_2,"{'user': 'Alien', 'text': 'Am I alright to take the salmon out of the microwave? ', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Will open it up now. ', 'intent': 'Inform_understanding'}"
1,using_microwave_2,"{'user': 'Human', 'text': 'Now that we are all done with the microwave we will close it.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Yes as it is all cooked now.', 'intent': 'Yes-no_positive'}"
1,using_microwave_2,"{'user': 'Human', 'text': 'Do you know what to do now?', 'intent': 'Ask_know_action'}","{'user': 'Alien', 'text': 'Easy enough, will close the microwave door now. ', 'intent': 'Inform_understanding'}"
1,using_microwave_2,"{'user': 'Alien', 'text': 'Can I place it anywhere on the table? ', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': 'Thank you, will head over there now.', 'intent': 'Inform_understanding'}"
1,using_microwave_2,"{'user': 'Human', 'text': 'Now that the salmon is all ready can you help me with the drinks next?', 'intent': 'Ask_get_started'}","{'user': 'Human', 'text': 'Put it in the middle of the table.', 'intent': 'Inform_location'}"
1,using_computer_0,"{'user': 'Human', 'text': 'The computer is in my bedroom.', 'intent': 'Inform_location'}","{'user': 'Alien', 'text': 'Ok I am coming.', 'intent': 'Inform_understanding'}"
1,using_computer_0,"{'user': 'Human', 'text': 'Ok now we need to turn on the computer.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I will head over there now.', 'intent': 'Inform_condition'}"
1,using_computer_0,"{'user': 'Human', 'text': 'Ok now go over to the chair so that you can sit down.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok let me do that now.', 'intent': 'Inform_understanding'}"
1,using_computer_0,"{'user': 'Human', 'text': 'Ok now take a seat in the chair.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok let me do that now.', 'intent': 'Inform_understanding'}"
1,using_computer_0,"{'user': 'Human', 'text': 'Ok now pick up the mouse.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok, I will take a seat now.', 'intent': 'Inform_understanding'}"
1,using_computer_0,"{'user': 'Human', 'text': 'Ok now you can use that mouse to click on anything on the computer.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I will grab it now.', 'intent': 'Inform_understanding'}"
1,using_computer_0,"{'user': 'Human', 'text': 'That is the basics of how to use a computer.', 'intent': 'Casual_observation'}","{'user': 'Alien', 'text': 'I will click on it now.', 'intent': 'Inform_understanding'}"
1,using_computer_0,"{'user': 'Human', 'text': 'Now that we are done with the computer lets turn it off.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok I will put it down over here.', 'intent': 'Inform_understanding'}"
1,using_computer_0,"{'user': 'Human', 'text': 'Ok now just hit the same power button from before.', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Ok let me get up.', 'intent': 'Inform_understanding'}"
1,wash_glass_1,"{'user': 'Alien', 'text': 'What should I do now that I am at the table?', 'intent': 'Explain_confused'}","{'user': 'Human', 'text': 'You should walk over to the table.', 'intent': 'Inform_next_step'}"
1,wash_glass_1,"{'user': 'Human', 'text': 'You forgot the glass.', 'intent': 'Inform_incorrect_action'}","{'user': 'Alien', 'text': 'Okay, I will do that', 'intent': 'Inform_understanding'}"
1,wash_glass_1,"{'user': 'Human', 'text': 'Do you know what to do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Human', 'text': 'Walk back to the table, please', 'intent': 'Inform_action'}"
1,wash_glass_1,"{'user': 'Alien', 'text': 'Now what?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Ok, I will do that.', 'intent': 'Inform_understanding'}"
1,wash_glass_1,"{'user': 'Human', 'text': 'Do you know what to do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Going to the sink.', 'intent': 'Inform_understanding'}"
1,wash_glass_1,"{'user': 'Alien', 'text': 'Okay I will put the glass in the sink', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Place the glass in the sink.', 'intent': 'Inform_action'}"
1,wash_glass_1,"{'user': 'Human', 'text': 'Turn on the faucet.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'No, what should I do?', 'intent': 'Ask_next_step'}"
1,wash_glass_1,"{'user': 'Alien', 'text': 'When should I turn the faucet off?', 'intent': 'Ask_guidence'}","{'user': 'Alien', 'text': 'Okay, I will turn on the faucet', 'intent': 'Inform_understanding'}"
1,wash_glass_1,"{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay, sounds good', 'intent': 'Inform_understanding'}"
1,wash_glass_1,"{'user': 'Human', 'text': 'Walk back to the table now.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}"
1,wash_glass_1,"{'user': 'Human', 'text': 'Put the glass on the table.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'What do I do with the glass now?', 'intent': 'Ask_next_step'}"
1,wash_glass_1,"{'user': 'Alien', 'text': 'Is there anything else left for me to do, or have I finished washing the glass?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay, I will set the glass on the table', 'intent': 'Inform_understanding'}"
1,wash_glass_1,"{'user': 'Alien', 'text': 'Thank you for helping me, see you soon', 'intent': 'Extend_goodbyes'}","{'user': 'Human', 'text': 'No, there is nothing more to do.', 'intent': 'Inform_next_step'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'Do you know what to do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Okay!', 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'Do you know what to do now?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': ""Okay, I'm picking up the salmon."", 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Alien', 'text': 'Now do I put the salmon in the microwave?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay!', 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'Do you know what to do now?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': ""Alright, I'm going to place the salmon in the microwave."", 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Alien', 'text': 'How do I use the microwave?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Okay!', 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'The salmon should be done now.', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Okay.', 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'Do you know the next step?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Ok, I will stop the microwave now.', 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'Do you know what to do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Okay, I am doing that now.', 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Alien', 'text': 'Are we done with the microwave now?', 'intent': 'Ask_about_object'}","{'user': 'Alien', 'text': 'Got it!', 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Alien', 'text': 'Where do I take the salmon?', 'intent': 'Ask_about_location'}","{'user': 'Alien', 'text': 'Okay!', 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Human', 'text': 'Do you know what to do with the salmon?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Will do!', 'intent': 'Inform_understanding'}"
1,using_microwave_0,"{'user': 'Alien', 'text': 'Is there anything else to do?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay!', 'intent': 'Inform_understanding'}"
1,using_computer_0,"{'user': 'Human', 'text': ""Let's get started now!"", 'intent': 'Inform_get_started'}","{'user': 'Alien', 'text': 'Okay, I understand that now, thank you.', 'intent': 'Inform_understanding'}"
1,using_computer_0,"{'user': 'Human', 'text': 'You should reach under the table to turn the computer on', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'No, I am not sure.', 'intent': 'Yes-no_negative'}"
1,using_computer_0,"{'user': 'Human', 'text': 'Are you okay Zara? Do you need any help?', 'intent': 'Ask_okay'}","{'user': 'Alien', 'text': 'Okay, I can do that now', 'intent': 'Inform_understanding'}"
1,using_computer_0,"{'user': 'Human', 'text': 'You should turn around to face the computer again and sit so that you can use it. ', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'But I am not sure what I am doing now.', 'intent': 'Explain_confused'}"
1,using_computer_0,"{'user': 'Alien', 'text': 'I am confused. What should I do now?', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': 'Okay, I will do that', 'intent': 'Inform_understanding'}"
1,using_computer_0,"{'user': 'Alien', 'text': 'What is going on now?', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': 'Okay, I understand. ', 'intent': 'Inform_understanding'}"
1,using_computer_0,"{'user': 'Alien', 'text': 'Can you guide me on what to do when I am finished with the computer', 'intent': 'Ask_guidence'}","{'user': 'Alien', 'text': 'Okay, I got it. ', 'intent': 'Inform_understanding'}"
1,using_computer_0,"{'user': 'Human', 'text': 'Are you sure there is nothing else you are supposed to do after putting the mouse down?', 'intent': 'Ask_sure_about_action'}","{'user': 'Alien', 'text': 'Okay, I understand. ', 'intent': 'Inform_understanding'}"
1,using_computer_0,"{'user': 'Human', 'text': 'You should reach under the table and press the same button you used earlier so that you can turn off the computer.', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Okay, I can help.', 'intent': 'Inform_other'}"
1,using_oven_0,"{'user': 'Human', 'text': 'This is the oven.', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'Okay!', 'intent': 'Inform_understanding'}"
1,using_oven_0,"{'user': 'Human', 'text': 'Do you know what we have to do now?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Okay, the oven is open.', 'intent': 'Inform_understanding'}"
1,using_oven_0,"{'user': 'Human', 'text': 'Do you know what to do now?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Okay, I am at the toaster.', 'intent': 'Inform_understanding'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Now that I have the bread, should I return to the oven?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay, I am picking up the bread.', 'intent': 'Inform_understanding'}"
1,using_oven_0,"{'user': 'Human', 'text': ""Alright, do you know what's next?"", 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Okay, I am on my way.', 'intent': 'Inform_understanding'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Do I need to close the door on the oven now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay, I have placed the bread in the oven.', 'intent': 'Inform_understanding'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Now what?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Thank you, I will do that now.', 'intent': 'Inform_understanding'}"
1,using_oven_0,"{'user': 'Human', 'text': 'You can take out the bread now, but be careful, because it might be hot.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay, I am opening the oven.', 'intent': 'Inform_understanding'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'What do I have to do now?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Good job!', 'intent': 'Casual_observation'}"
1,using_oven_0,"{'user': 'Human', 'text': 'Do you know what to do with the bread?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Thank you, I will do that now!', 'intent': 'Inform_understanding'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Should I set the bread on top of a plate now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay, I am going there now.', 'intent': 'Inform_understanding'}"
1,using_oven_0,"{'user': 'Alien', 'text': 'Is there anything else I need to do?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Okay!', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Are you sure you picked up the correct object?', 'intent': 'Ask_sure_about_object'}","{'user': 'Alien', 'text': 'Okay!', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'That is not the correct object. That is a book, not a toy. ', 'intent': 'Inform_object'}","{'user': 'Alien', 'text': 'No, I am not sure', 'intent': 'Yes-no_negative'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Do you need help?', 'intent': 'Ask_want_help'}","{'user': 'Alien', 'text': 'Okay, I will put the book back.', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Do you know what to do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'I should pick up the correct object which is a toy. ', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': 'Yes, I do. ', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Now, you should place the toy inside.', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Okay, I can do that.', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Do you know what we need to do now?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Okay, I will do that. ', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Do you need help?', 'intent': 'Ask_want_help'}","{'user': 'Alien', 'text': ""Okay, let's go"", 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': ""Let's head back to the cupboard now."", 'intent': 'Ask_take_next_step'}","{'user': 'Human', 'text': 'Yes, exactly. ', 'intent': 'Yes-no_positive'}"
1,bedroom_cabinet_2,"{'user': 'Human', 'text': 'Do you remember what to do with the toy?', 'intent': 'Ask_know_next_step'}","{'user': 'Alien', 'text': 'Okay', 'intent': 'Inform_understanding'}"
1,bedroom_cabinet_2,"{'user': 'Alien', 'text': 'What should I do now?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Yes, you should do that.', 'intent': 'Yes-no_positive'}"
1,using_stove_0,"{'user': 'Human', 'text': 'Do you know what to do next?', 'intent': 'Ask_know_next_step'}","{'user': 'Human', 'text': 'Correct!', 'intent': 'Inform_other'}"
